timestamp,session_id,cfg,frame,sub_frame,version,platform,time_cpu_cycles,num_detected_obj,num_tlvs,packet_len,tlv_summary,presence_indication,point_count,target_count,target_index_count,vital_count,unknown_tlv_summary
1783488722.063,aop6m_test_02,vital_signs_AOP_6m.cfg,3,0,50659332,682051,0,4,2,112,1020:52;1021:4,1,4,0,0,0,
1783488722.160,aop6m_test_02,vital_signs_AOP_6m.cfg,4,0,50659332,682051,0,4,2,112,1020:52;1021:4,1,4,0,0,0,
1783488722.244,aop6m_test_02,vital_signs_AOP_6m.cfg,5,0,50659332,682051,0,3,2,104,1020:44;1021:4,1,3,0,0,0,
1783488722.329,aop6m_test_02,vital_signs_AOP_6m.cfg,6,0,50659332,682051,0,0,1,52,1021:4,1,0,0,0,0,
1783488722.418,aop6m_test_02,vital_signs_AOP_6m.cfg,7,0,50659332,682051,0,2,2,96,1020:36;1021:4,1,2,0,0,0,
1783488722.523,aop6m_test_02,vital_signs_AOP_6m.cfg,8,0,50659332,682051,0,1,2,88,1020:28;1021:4,1,1,0,0,0,
1783488722.606,aop6m_test_02,vital_signs_AOP_6m.cfg,9,0,50659332,682051,0,0,1,52,1021:4,1,0,0,0,0,
1783488722.690,aop6m_test_02,vital_signs_AOP_6m.cfg,10,0,50659332,682051,0,2,2,96,1020:36;1021:4,1,2,0,0,0,
1783488722.795,aop6m_test_02,vital_signs_AOP_6m.cfg,11,0,50659332,682051,0,3,2,104,1020:44;1021:4,1,3,0,0,0,
1783488722.878,aop6m_test_02,vital_signs_AOP_6m.cfg,12,0,50659332,682051,0,2,2,96,1020:36;1021:4,1,2,0,0,0,
1783488722.963,aop6m_test_02,vital_signs_AOP_6m.cfg,13,0,50659332,682051,0,3,2,104,1020:44;1021:4,1,3,0,0,0,
1783488723.048,aop6m_test_02,vital_signs_AOP_6m.cfg,14,0,50659332,682051,0,3,2,104,1020:44;1021:4,1,3,0,0,0,
1783488723.152,aop6m_test_02,vital_signs_AOP_6m.cfg,15,0,50659332,682051,0,1,2,88,1020:28;1021:4,1,1,0,0,0,
1783488723.278,aop6m_test_02,vital_signs_AOP_6m.cfg,16,0,50659332,682051,0,1,3,232,1020:28;1021:4;1040:136,1,1,0,0,1,
1783488723.322,aop6m_test_02,vital_signs_AOP_6m.cfg,17,0,50659332,682051,0,8,2,144,1020:84;1021:4,1,8,0,0,0,
1783488723.406,aop6m_test_02,vital_signs_AOP_6m.cfg,18,0,50659332,682051,0,12,2,176,1020:116;1021:4,1,12,0,0,0,
1783488723.513,aop6m_test_02,vital_signs_AOP_6m.cfg,19,0,50659332,682051,0,38,2,384,1020:324;1021:4,1,38,0,0,0,
1783488723.602,aop6m_test_02,vital_signs_AOP_6m.cfg,20,0,50659332,682051,0,10,4,326,1020:100;1010:112;1011:38;1021:4,1,10,1,38,0,
1783488723.689,aop6m_test_02,vital_signs_AOP_6m.cfg,21,0,50659332,682051,0,10,4,298,1020:100;1010:112;1011:10;1021:4,1,10,1,10,0,
1783488723.775,aop6m_test_02,vital_signs_AOP_6m.cfg,22,0,50659332,682051,0,44,4,570,1020:372;1010:112;1011:10;1021:4,1,44,1,10,0,
1783488723.864,aop6m_test_02,vital_signs_AOP_6m.cfg,23,0,50659332,682051,0,36,4,540,1020:308;1010:112;1011:44;1021:4,1,36,1,44,0,
1783488723.952,aop6m_test_02,vital_signs_AOP_6m.cfg,24,0,50659332,682051,0,41,4,572,1020:348;1010:112;1011:36;1021:4,1,41,1,36,0,
1783488724.041,aop6m_test_02,vital_signs_AOP_6m.cfg,25,0,50659332,682051,0,45,2,440,1020:380;1021:4,1,45,0,0,0,
1783488724.150,aop6m_test_02,vital_signs_AOP_6m.cfg,26,0,50659332,682051,0,34,4,525,1020:292;1010:112;1011:45;1021:4,1,34,1,45,0,
1783488724.239,aop6m_test_02,vital_signs_AOP_6m.cfg,27,0,50659332,682051,0,46,4,610,1020:388;1010:112;1011:34;1021:4,1,46,1,34,0,
1783488724.329,aop6m_test_02,vital_signs_AOP_6m.cfg,28,0,50659332,682051,0,71,4,822,1020:588;1010:112;1011:46;1021:4,1,71,1,46,0,
1783488724.421,aop6m_test_02,vital_signs_AOP_6m.cfg,29,0,50659332,682051,0,89,4,991,1020:732;1010:112;1011:71;1021:4,1,89,1,71,0,
1783488724.495,aop6m_test_02,vital_signs_AOP_6m.cfg,30,0,50659332,682051,0,27,4,513,1020:236;1010:112;1011:89;1021:4,1,27,1,89,0,
1783488724.605,aop6m_test_02,vital_signs_AOP_6m.cfg,31,0,50659332,682051,0,3,4,259,1020:44;1010:112;1011:27;1021:4,1,3,1,27,0,
1783488724.712,aop6m_test_02,vital_signs_AOP_6m.cfg,32,0,50659332,682051,0,3,5,379,1020:44;1010:112;1011:3;1021:4;1040:136,1,3,1,3,1,
1783488724.781,aop6m_test_02,vital_signs_AOP_6m.cfg,33,0,50659332,682051,0,41,4,539,1020:348;1010:112;1011:3;1021:4,1,41,1,3,0,
1783488724.872,aop6m_test_02,vital_signs_AOP_6m.cfg,34,0,50659332,682051,0,99,4,1041,1020:812;1010:112;1011:41;1021:4,1,99,1,41,0,
1783488724.968,aop6m_test_02,vital_signs_AOP_6m.cfg,35,0,50659332,682051,0,104,4,1139,1020:852;1010:112;1011:99;1021:4,1,104,1,99,0,
1783488725.065,aop6m_test_02,vital_signs_AOP_6m.cfg,36,0,50659332,682051,0,148,4,1496,1020:1204;1010:112;1011:104;1021:4,1,148,1,104,0,
1783488725.153,aop6m_test_02,vital_signs_AOP_6m.cfg,37,0,50659332,682051,0,109,4,1228,1020:892;1010:112;1011:148;1021:4,1,109,1,148,0,
1783488725.230,aop6m_test_02,vital_signs_AOP_6m.cfg,38,0,50659332,682051,0,75,4,917,1020:620;1010:112;1011:109;1021:4,1,75,1,109,0,
1783488725.324,aop6m_test_02,vital_signs_AOP_6m.cfg,39,0,50659332,682051,0,101,4,1091,1020:828;1010:112;1011:75;1021:4,1,101,1,75,0,
1783488725.420,aop6m_test_02,vital_signs_AOP_6m.cfg,40,0,50659332,682051,0,92,4,1045,1020:756;1010:112;1011:101;1021:4,1,92,1,101,0,
1783488725.516,aop6m_test_02,vital_signs_AOP_6m.cfg,41,0,50659332,682051,0,149,4,1492,1020:1212;1010:112;1011:92;1021:4,1,149,1,92,0,
1783488725.596,aop6m_test_02,vital_signs_AOP_6m.cfg,42,0,50659332,682051,0,11,4,445,1020:108;1010:112;1011:149;1021:4,1,11,1,149,0,
1783488725.684,aop6m_test_02,vital_signs_AOP_6m.cfg,43,0,50659332,682051,0,90,4,939,1020:740;1010:112;1011:11;1021:4,1,90,1,11,0,
1783488725.777,aop6m_test_02,vital_signs_AOP_6m.cfg,44,0,50659332,682051,0,108,4,1162,1020:884;1010:112;1011:90;1021:4,1,108,1,90,0,
1783488725.853,aop6m_test_02,vital_signs_AOP_6m.cfg,45,0,50659332,682051,0,100,4,1116,1020:820;1010:112;1011:108;1021:4,1,100,1,108,0,
1783488725.950,aop6m_test_02,vital_signs_AOP_6m.cfg,46,0,50659332,682051,0,50,4,708,1020:420;1010:112;1011:100;1021:4,1,50,1,100,0,
1783488726.041,aop6m_test_02,vital_signs_AOP_6m.cfg,47,0,50659332,682051,0,71,4,826,1020:588;1010:112;1011:50;1021:4,1,71,1,50,0,
1783488726.175,aop6m_test_02,vital_signs_AOP_6m.cfg,48,0,50659332,682051,0,71,5,991,1020:588;1010:112;1011:71;1021:4;1040:136,1,71,1,71,1,
1783488726.206,aop6m_test_02,vital_signs_AOP_6m.cfg,49,0,50659332,682051,0,18,4,423,1020:164;1010:112;1011:71;1021:4,1,18,1,71,0,
1783488726.313,aop6m_test_02,vital_signs_AOP_6m.cfg,50,0,50659332,682051,0,120,4,1186,1020:980;1010:112;1011:18;1021:4,1,120,1,18,0,
1783488726.389,aop6m_test_02,vital_signs_AOP_6m.cfg,51,0,50659332,682051,0,75,4,928,1020:620;1010:112;1011:120;1021:4,1,75,1,120,0,
1783488726.482,aop6m_test_02,vital_signs_AOP_6m.cfg,52,0,50659332,682051,0,33,4,547,1020:284;1010:112;1011:75;1021:4,1,33,1,75,0,
1783488726.572,aop6m_test_02,vital_signs_AOP_6m.cfg,53,0,50659332,682051,0,16,4,369,1020:148;1010:112;1011:33;1021:4,1,16,1,33,0,
1783488726.658,aop6m_test_02,vital_signs_AOP_6m.cfg,54,0,50659332,682051,0,3,4,248,1020:44;1010:112;1011:16;1021:4,1,3,1,16,0,
1783488726.743,aop6m_test_02,vital_signs_AOP_6m.cfg,55,0,50659332,682051,0,6,4,259,1020:68;1010:112;1011:3;1021:4,1,6,1,3,0,
1783488726.850,aop6m_test_02,vital_signs_AOP_6m.cfg,56,0,50659332,682051,0,59,4,686,1020:492;1010:112;1011:6;1021:4,1,59,1,6,0,
1783488726.940,aop6m_test_02,vital_signs_AOP_6m.cfg,57,0,50659332,682051,0,24,4,459,1020:212;1010:112;1011:59;1021:4,1,24,1,59,0,
1783488727.007,aop6m_test_02,vital_signs_AOP_6m.cfg,58,0,50659332,682051,0,4,4,264,1020:52;1010:112;1011:24;1021:4,1,4,1,24,0,
1783488727.113,aop6m_test_02,vital_signs_AOP_6m.cfg,59,0,50659332,682051,0,3,4,236,1020:44;1010:112;1011:4;1021:4,1,3,1,4,0,
1783488727.199,aop6m_test_02,vital_signs_AOP_6m.cfg,60,0,50659332,682051,0,2,4,227,1020:36;1010:112;1011:3;1021:4,1,2,1,3,0,
1783488727.283,aop6m_test_02,vital_signs_AOP_6m.cfg,61,0,50659332,682051,0,21,4,378,1020:188;1010:112;1011:2;1021:4,1,21,1,2,0,
1783488727.369,aop6m_test_02,vital_signs_AOP_6m.cfg,62,0,50659332,682051,0,10,4,309,1020:100;1010:112;1011:21;1021:4,1,10,1,21,0,
1783488727.475,aop6m_test_02,vital_signs_AOP_6m.cfg,63,0,50659332,682051,0,13,4,322,1020:124;1010:112;1011:10;1021:4,1,13,1,10,0,
1783488727.644,aop6m_test_02,vital_signs_AOP_6m.cfg,64,0,50659332,682051,0,13,5,469,1020:124;1010:112;1011:13;1021:4;1040:136,1,13,1,13,1,
1783488727.730,aop6m_test_02,vital_signs_AOP_6m.cfg,66,0,50659332,682051,0,0,3,184,1010:112;1011:4;1021:4,1,0,1,4,0,
1783488727.836,aop6m_test_02,vital_signs_AOP_6m.cfg,67,0,50659332,682051,0,1,3,208,1020:28;1010:112;1021:4,1,1,1,0,0,
1783488727.920,aop6m_test_02,vital_signs_AOP_6m.cfg,68,0,50659332,682051,0,4,4,241,1020:52;1010:112;1011:1;1021:4,1,4,1,1,0,
1783488728.004,aop6m_test_02,vital_signs_AOP_6m.cfg,69,0,50659332,682051,0,3,4,236,1020:44;1010:112;1011:4;1021:4,1,3,1,4,0,
1783488728.089,aop6m_test_02,vital_signs_AOP_6m.cfg,70,0,50659332,682051,0,4,4,243,1020:52;1010:112;1011:3;1021:4,1,4,1,3,0,
1783488728.193,aop6m_test_02,vital_signs_AOP_6m.cfg,71,0,50659332,682051,0,4,4,244,1020:52;1010:112;1011:4;1021:4,1,4,1,4,0,
1783488728.277,aop6m_test_02,vital_signs_AOP_6m.cfg,72,0,50659332,682051,0,3,4,236,1020:44;1010:112;1011:4;1021:4,1,3,1,4,0,
1783488728.361,aop6m_test_02,vital_signs_AOP_6m.cfg,73,0,50659332,682051,0,1,4,219,1020:28;1010:112;1011:3;1021:4,1,1,1,3,0,
1783488728.466,aop6m_test_02,vital_signs_AOP_6m.cfg,74,0,50659332,682051,0,3,4,233,1020:44;1010:112;1011:1;1021:4,1,3,1,1,0,
1783488728.551,aop6m_test_02,vital_signs_AOP_6m.cfg,75,0,50659332,682051,0,2,4,227,1020:36;1010:112;1011:3;1021:4,1,2,1,3,0,
1783488728.636,aop6m_test_02,vital_signs_AOP_6m.cfg,76,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488728.719,aop6m_test_02,vital_signs_AOP_6m.cfg,77,0,50659332,682051,0,5,3,240,1020:60;1010:112;1021:4,1,5,1,0,0,
1783488728.825,aop6m_test_02,vital_signs_AOP_6m.cfg,78,0,50659332,682051,0,0,3,185,1010:112;1011:5;1021:4,1,0,1,5,0,
1783488728.909,aop6m_test_02,vital_signs_AOP_6m.cfg,79,0,50659332,682051,0,5,3,240,1020:60;1010:112;1021:4,1,5,1,0,0,
1783488729.035,aop6m_test_02,vital_signs_AOP_6m.cfg,80,0,50659332,682051,0,5,5,397,1020:60;1010:112;1011:5;1021:4;1040:136,1,5,1,5,1,
1783488729.078,aop6m_test_02,vital_signs_AOP_6m.cfg,81,0,50659332,682051,0,7,4,269,1020:76;1010:112;1011:5;1021:4,1,7,1,5,0,
1783488729.185,aop6m_test_02,vital_signs_AOP_6m.cfg,82,0,50659332,682051,0,4,4,247,1020:52;1010:112;1011:7;1021:4,1,4,1,7,0,
1783488729.269,aop6m_test_02,vital_signs_AOP_6m.cfg,83,0,50659332,682051,0,27,4,428,1020:236;1010:112;1011:4;1021:4,1,27,1,4,0,
1783488729.357,aop6m_test_02,vital_signs_AOP_6m.cfg,84,0,50659332,682051,0,3,4,259,1020:44;1010:112;1011:27;1021:4,1,3,1,27,0,
1783488729.462,aop6m_test_02,vital_signs_AOP_6m.cfg,85,0,50659332,682051,0,1,4,219,1020:28;1010:112;1011:3;1021:4,1,1,1,3,0,
1783488729.547,aop6m_test_02,vital_signs_AOP_6m.cfg,86,0,50659332,682051,0,4,4,241,1020:52;1010:112;1011:1;1021:4,1,4,1,1,0,
1783488729.632,aop6m_test_02,vital_signs_AOP_6m.cfg,87,0,50659332,682051,0,4,4,244,1020:52;1010:112;1011:4;1021:4,1,4,1,4,0,
1783488729.717,aop6m_test_02,vital_signs_AOP_6m.cfg,88,0,50659332,682051,0,3,4,236,1020:44;1010:112;1011:4;1021:4,1,3,1,4,0,
1783488729.801,aop6m_test_02,vital_signs_AOP_6m.cfg,89,0,50659332,682051,0,3,4,235,1020:44;1010:112;1011:3;1021:4,1,3,1,3,0,
1783488729.906,aop6m_test_02,vital_signs_AOP_6m.cfg,90,0,50659332,682051,0,0,3,183,1010:112;1011:3;1021:4,1,0,1,3,0,
1783488729.990,aop6m_test_02,vital_signs_AOP_6m.cfg,91,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488730.073,aop6m_test_02,vital_signs_AOP_6m.cfg,92,0,50659332,682051,0,6,3,248,1020:68;1010:112;1021:4,1,6,1,0,0,
1783488730.158,aop6m_test_02,vital_signs_AOP_6m.cfg,93,0,50659332,682051,0,2,4,230,1020:36;1010:112;1011:6;1021:4,1,2,1,6,0,
1783488730.263,aop6m_test_02,vital_signs_AOP_6m.cfg,94,0,50659332,682051,0,10,4,290,1020:100;1010:112;1011:2;1021:4,1,10,1,2,0,
1783488730.349,aop6m_test_02,vital_signs_AOP_6m.cfg,95,0,50659332,682051,0,1,4,226,1020:28;1010:112;1011:10;1021:4,1,1,1,10,0,
1783488730.476,aop6m_test_02,vital_signs_AOP_6m.cfg,96,0,50659332,682051,0,1,5,361,1020:28;1010:112;1011:1;1021:4;1040:136,1,1,1,1,1,
1783488730.519,aop6m_test_02,vital_signs_AOP_6m.cfg,97,0,50659332,682051,0,6,4,257,1020:68;1010:112;1011:1;1021:4,1,6,1,1,0,
1783488730.625,aop6m_test_02,vital_signs_AOP_6m.cfg,98,0,50659332,682051,0,38,4,518,1020:324;1010:112;1011:6;1021:4,1,38,1,6,0,
1783488730.713,aop6m_test_02,vital_signs_AOP_6m.cfg,99,0,50659332,682051,0,16,4,374,1020:148;1010:112;1011:38;1021:4,1,16,1,38,0,
1783488730.801,aop6m_test_02,vital_signs_AOP_6m.cfg,100,0,50659332,682051,0,42,4,560,1020:356;1010:112;1011:16;1021:4,1,42,1,16,0,
1783488730.890,aop6m_test_02,vital_signs_AOP_6m.cfg,101,0,50659332,682051,0,0,3,222,1010:112;1011:42;1021:4,1,0,1,42,0,
1783488730.975,aop6m_test_02,vital_signs_AOP_6m.cfg,102,0,50659332,682051,0,16,3,328,1020:148;1010:112;1021:4,1,16,1,0,0,
1783488731.061,aop6m_test_02,vital_signs_AOP_6m.cfg,103,0,50659332,682051,0,6,4,272,1020:68;1010:112;1011:16;1021:4,1,6,1,16,0,
1783488731.167,aop6m_test_02,vital_signs_AOP_6m.cfg,104,0,50659332,682051,0,6,4,262,1020:68;1010:112;1011:6;1021:4,1,6,1,6,0,
1783488731.252,aop6m_test_02,vital_signs_AOP_6m.cfg,105,0,50659332,682051,0,5,4,254,1020:60;1010:112;1011:6;1021:4,1,5,1,6,0,
1783488731.337,aop6m_test_02,vital_signs_AOP_6m.cfg,106,0,50659332,682051,0,0,3,185,1010:112;1011:5;1021:4,1,0,1,5,0,
1783488731.420,aop6m_test_02,vital_signs_AOP_6m.cfg,107,0,50659332,682051,0,5,3,240,1020:60;1010:112;1021:4,1,5,1,0,0,
1783488731.525,aop6m_test_02,vital_signs_AOP_6m.cfg,108,0,50659332,682051,0,4,4,245,1020:52;1010:112;1011:5;1021:4,1,4,1,5,0,
1783488731.610,aop6m_test_02,vital_signs_AOP_6m.cfg,109,0,50659332,682051,0,3,4,236,1020:44;1010:112;1011:4;1021:4,1,3,1,4,0,
1783488731.694,aop6m_test_02,vital_signs_AOP_6m.cfg,110,0,50659332,682051,0,1,4,219,1020:28;1010:112;1011:3;1021:4,1,1,1,3,0,
1783488731.779,aop6m_test_02,vital_signs_AOP_6m.cfg,111,0,50659332,682051,0,2,4,225,1020:36;1010:112;1011:1;1021:4,1,2,1,1,0,
1783488731.926,aop6m_test_02,vital_signs_AOP_6m.cfg,112,0,50659332,682051,0,2,5,370,1020:36;1010:112;1011:2;1021:4;1040:136,1,2,1,2,1,
1783488731.969,aop6m_test_02,vital_signs_AOP_6m.cfg,113,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488732.054,aop6m_test_02,vital_signs_AOP_6m.cfg,114,0,50659332,682051,0,1,3,208,1020:28;1010:112;1021:4,1,1,1,0,0,
1783488732.138,aop6m_test_02,vital_signs_AOP_6m.cfg,115,0,50659332,682051,0,0,3,181,1010:112;1011:1;1021:4,1,0,1,1,0,
1783488732.243,aop6m_test_02,vital_signs_AOP_6m.cfg,116,0,50659332,682051,0,1,3,208,1020:28;1010:112;1021:4,1,1,1,0,0,
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,50659332,682051,0,24,4,401,1020:212;1010:112;1011:1;1021:4,1,24,1,1,0,
1783488732.415,aop6m_test_02,vital_signs_AOP_6m.cfg,118,0,50659332,682051,0,4,4,264,1020:52;1010:112;1011:24;1021:4,1,4,1,24,0,
1783488732.500,aop6m_test_02,vital_signs_AOP_6m.cfg,119,0,50659332,682051,0,3,4,236,1020:44;1010:112;1011:4;1021:4,1,3,1,4,0,
1783488732.607,aop6m_test_02,vital_signs_AOP_6m.cfg,120,0,50659332,682051,0,2,4,227,1020:36;1010:112;1011:3;1021:4,1,2,1,3,0,
1783488732.692,aop6m_test_02,vital_signs_AOP_6m.cfg,121,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488732.777,aop6m_test_02,vital_signs_AOP_6m.cfg,122,0,50659332,682051,0,4,3,232,1020:52;1010:112;1021:4,1,4,1,0,0,
1783488732.862,aop6m_test_02,vital_signs_AOP_6m.cfg,123,0,50659332,682051,0,0,3,184,1010:112;1011:4;1021:4,1,0,1,4,0,
1783488732.967,aop6m_test_02,vital_signs_AOP_6m.cfg,124,0,50659332,682051,0,4,3,232,1020:52;1010:112;1021:4,1,4,1,0,0,
1783488733.053,aop6m_test_02,vital_signs_AOP_6m.cfg,125,0,50659332,682051,0,4,4,244,1020:52;1010:112;1011:4;1021:4,1,4,1,4,0,
1783488733.138,aop6m_test_02,vital_signs_AOP_6m.cfg,126,0,50659332,682051,0,3,4,236,1020:44;1010:112;1011:4;1021:4,1,3,1,4,0,
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,50659332,682051,0,21,4,379,1020:188;1010:112;1011:3;1021:4,1,21,1,3,0,
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,50659332,682051,0,21,5,541,1020:188;1010:112;1011:21;1021:4;1040:136,1,21,1,21,1,
1783488733.397,aop6m_test_02,vital_signs_AOP_6m.cfg,129,0,50659332,682051,0,0,3,201,1010:112;1011:21;1021:4,1,0,1,21,0,
1783488733.503,aop6m_test_02,vital_signs_AOP_6m.cfg,130,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488733.587,aop6m_test_02,vital_signs_AOP_6m.cfg,131,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488733.671,aop6m_test_02,vital_signs_AOP_6m.cfg,132,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488733.775,aop6m_test_02,vital_signs_AOP_6m.cfg,133,0,50659332,682051,0,2,3,216,1020:36;1010:112;1021:4,1,2,1,0,0,
